Encounter.mediaAsset0,Encounter.mediaAsset1,Encounter.mediaAsset2,Encounter.mediaAsset3,Encounter.mediaAsset4,Encounter.mediaAsset5,Encounter.mediaAsset6,Encounter.mediaAsset7,Encounter.mediaAsset8,Encounter.mediaAsset9,Encounter.locationID,Encounter.verbatimLocality,Encounter.decimalLatitude,Encounter.decimalLongitude,Encounter.year,Encounter.month,Encounter.day,Encounter.hour,Encounter.minutes,Encounter.occurrenceRemarks,Encounter.photographer0.fullName,Encounter.photographer0.affiliation,Encounter.photographer0.emailAddress,Encounter.genus,Encounter.specificEpithet,Encounter.submitterID,Encounter.submitterX.affiliation,Encounter.submitterX.emailAddress,Encounter.state,Encounter.mediaAsset0.keywords,Encounter.Keywords0,Encounter.Keywords1,Encounter.mediaAsset1.keywords,Encounter.mediaAsset2.keywords,Encounter.mediaAsset3.keywords,Encounter.mediaAsset4.keywords,Encounter.mediaAsset5.keywords,Encounter.mediaAsset6.keywords,Encounter.mediaAsset7.keywords,Encounter.mediaAsset8.keywords,Encounter.mediaAsset9.keywords,Encounter.measurement0,Encounter.measurement1,Encounter.measurement2,Encounter.measurement3,Encounter.distinguishingScar,Encounter.livingStatus,Encounter.lifeStage,Encounter.depth,Encounter.behavior,Encounter.sex,Encounter.individualID,Encounter.identificationRemarks,Encounter.informOtherX.affiliation,Encounter.informOtherX.emailAddress,Encounter.informOtherX.fullName,Encounter.submitterOrganization,TissueSample.sampleID,Encounter.researcherComments
020715_afternoon_25cmlasers_leslie_4_-_00_01_27_00_-_348_ID177_box857.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_29_500_-_358_ID183_box885.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_33_250_-_373_ID188_box911.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_36_250_-_385_ID188_box941.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_40_500_-_402_ID194_box988.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_47_500_-_430_ID210_box1044.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_01_55_00_-_460_ID216_box1103.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_01_00_-_484_ID228_box1167.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_03_750_-_495_ID238_box1196.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_06_250_-_505_ID238_box1218.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_11_250_-_525_ID251_box1262.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_14_500_-_538_ID257_box1295.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_18_00_-_552_ID264_box1333.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_22_250_-_569_ID264_box1379.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_31_500_-_606_ID282_box1469.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_33_750_-_615_ID282_box1493.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_38_500_-_634_ID297_box1548.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_40_00_-_640_ID307_box1569.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_47_250_-_669_ID321_box1662.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_48_750_-_675_ID324_box1680.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_02_53_500_-_694_ID325_box1750.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_03_02_00_-_728_ID344_box1820.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_03_13_250_-_773_ID354_box1879.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_4_-_00_03_23_00_-_812_ID361_box1923.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_5_-_00_00_02_00_-_8_ID1_box12.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_5_-_00_00_07_750_-_31_ID7_box59.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_afternoon_25cmlasers_leslie_5_-_00_00_13_00_-_52_ID24_box138.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,13,,for_laser,Leslie,Grouper Moon,Leslie,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020715_morning_20cmlasers_brian_onlyonefish_-_00_00_18_250_-_73_ID7_box73.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,7,9,,,Brian,Grouper Moon,Brian,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_00_58_750_-_235_ID43_box356.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_07_750_-_271_ID43_box410.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_11_00_-_284_ID43_box437.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_17_00_-_308_ID61_box470.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_19_00_-_316_ID61_box479.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_32_250_-_369_ID105_box682.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_34_250_-_377_ID108_box699.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_36_500_-_386_ID116_box723.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_46_750_-_427_ID144_box832.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_50_250_-_441_ID154_box899.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_01_58_500_-_474_ID173_box999.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_00_750_-_483_ID172_box1044.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_02_750_-_491_ID188_box1076.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_06_00_-_504_ID200_box1110.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_08_00_-_512_ID201_box1125.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_11_750_-_527_ID203_box1143.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_16_250_-_545_ID206_box1165.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_23_500_-_574_ID212_box1201.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_26_500_-_586_ID214_box1218.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_30_500_-_602_ID218_box1252.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_36_500_-_626_ID224_box1303.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_02_49_250_-_677_ID246_box1393.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_12_00_-_768_ID281_box1575.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_18_250_-_793_ID298_box1630.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_25_750_-_823_ID327_box1709.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_27_00_-_828_ID327_box1715.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_29_750_-_839_ID336_box1737.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_33_250_-_853_ID336_box1773.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_36_750_-_867_ID348_box1813.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_41_500_-_886_ID362_box1855.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_45_250_-_901_ID365_box1882.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_03_48_250_-_913_ID369_box1902.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_12_00_-_1008_ID395_box2027.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_24_00_-_1056_ID412_box2109.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_28_500_-_1074_ID416_box2138.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_32_500_-_1090_ID421_box2163.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_36_750_-_1107_ID421_box2195.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_39_250_-_1117_ID429_box2209.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_44_00_-_1136_ID429_box2236.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_46_500_-_1146_ID435_box2259.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_04_56_00_-_1184_ID447_box2316.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_09_00_-_1236_ID459_box2389.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_15_00_-_1260_ID468_box2427.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_20_500_-_1282_ID468_box2451.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_25_00_-_1300_ID472_box2486.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_29_00_-_1316_ID483_box2511.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_31_00_-_1324_ID485_box2521.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_37_750_-_1351_ID490_box2553.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_41_500_-_1366_ID496_box2576.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,for_laser,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
020815_afternoon_20cmlasers_brice_1_-_00_05_44_250_-_1377_ID496_box2595.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,8,13,,,Brice,Grouper Moon,Brice,Epinephelus,striatus,,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
